CustomerID,TotalRevenue
18088,132.03
14438,131.9
12450,131.88
17984,131.68
17128,131.59
17871,131.42000000000002
17233,131.07
17856,131.0
15554,130.4
18013,129.81
16282,129.75
15447,129.67
13754,129.6
17978,129.5
16611,129.49
16623,129.45
13603,129.44
12602,129.22
14752,129.0
15226,128.91
12641,128.9
15405,128.84
15773,128.8
14301,128.7
13273,128.54
17388,128.48
17517,128.44
13937,128.25
15904,128.23
14204,128.16
16587,127.85000000000001
15052,127.83
14448,127.80000000000001
14082,127.05
15740,126.80000000000001
14772,126.50999999999999
15124,126.5
14354,126.17999999999999
15986,126.11999999999999
18203,126.07
12817,126.03999999999999
16893,126.03
12968,126.0
13522,125.80000000000001
14890,125.65
18240,125.58000000000001
16189,125.57999999999998
17080,125.39999999999999
16287,125.22000000000001
13739,125.10000000000001
15327,125.1
14349,125.0
17772,125.0
17148,124.88
12831,124.75
16096,124.62
14174,124.51
12509,124.5
12512,124.23
15663,124.1
14601,123.96000000000001
17987,123.92999999999999
14326,123.85000000000001
12622,123.85
14495,123.8
15565,123.66000000000001
16594,123.44
17785,123.44
16641,123.38
13229,123.15
17165,122.88
16330,122.66
15503,122.59
17384,122.2
15769,122.03999999999999
15408,121.98
16917,121.9
16281,121.5
12618,121.41
13182,121.18
17892,121.1
15512,121.0
17446,120.9
16433,120.66
15174,120.63
12871,120.53999999999999
13856,120.3
15101,120.13000000000001
18015,120.03
17854,120.01
14681,120.0
15158,119.76
17142,119.7
16542,119.62
15869,119.4
15463,119.3
15307,119.20000000000002
15578,119.15
16666,118.98
15269,118.80000000000001
17079,118.80000000000001
14155,118.75
17859,118.52000000000001
15543,117.91
16965,117.4
16959,117.35000000000001
16679,117.0
16997,117.0
15820,116.97999999999999
13980,116.78
16447,116.56
13029,116.5
16971,116.21
16966,116.05
14727,116.03
17030,115.95
17600,115.68
15350,115.65
15017,115.63
17140,115.42
18027,115.31
17817,114.43
17187,114.35
17852,114.34
14066,114.3
17640,114.3
16720,114.28
17234,114.04
12651,114.0
13598,113.94
16914,113.86
17718,113.85
13436,113.53999999999999
16828,113.5
16124,113.4
18282,113.13000000000001
17253,113.01
16861,112.80000000000001
15610,112.46000000000001
14518,112.44
15733,112.4
18004,112.37
15988,112.13
17455,111.8
15292,111.69
17409,111.55000000000001
14578,111.51
15247,111.19999999999999
14413,111.10000000000001
14089,111.05
16432,111.0
13002,110.99999999999999
14813,110.93
15853,110.8
14658,110.60000000000001
17666,110.58
16963,110.55000000000001
16989,110.54999999999998
14641,110.46
16097,110.4
12738,110.4
12734,110.39999999999999
18277,110.38
16113,110.15
14782,110.10000000000001
14453,109.98
15435,109.94
17306,109.92
17836,109.83
15852,109.71000000000001
12863,109.2
14699,109.13000000000001
17374,109.07000000000001
14345,108.97999999999999
15844,108.83999999999999
17396,108.75
17601,108.45
16106,108.38
16866,108.24000000000001
16784,107.6
12884,107.25
16773,106.89
12920,106.89
16757,106.83000000000001
14406,106.25
13094,106.2
17791,106.1
17219,105.98
16581,105.84
16998,105.4
14368,105.2
12851,104.91
14689,104.85
14027,104.82
15886,104.5
16593,104.47999999999999
14247,104.12
15107,104.10000000000001
14259,104.1
12587,104.0
18105,103.53
17548,103.3
18255,103.3
14542,103.25
14836,102.44999999999999
13826,102.30000000000001
14981,102.12
14885,102.0
18273,102.0
13170,101.97
16952,101.75999999999999
14076,101.72
16545,101.7
16516,101.69999999999999
16006,101.4
18086,101.34
14208,101.14
16344,101.10000000000001
14946,100.9
17427,100.8
16112,100.7
12897,100.50000000000001
14371,100.5
15016,100.24000000000001
12938,100.22
17988,99.92
18129,99.80000000000001
13188,99.60000000000001
15619,99.60000000000001
16715,99.39999999999999
17582,99.37
17939,99.14
13876,98.80000000000001
14248,98.58
15256,98.45
16079,98.34
15422,97.7
17217,97.6
12984,97.5
17900,97.19999999999999
13638,97.14
17325,96.8
14697,96.56
17972,96.54
17312,96.35000000000001
17578,96.3
14238,96.2
18048,95.97
17024,95.85
13161,95.75
16483,95.7
14581,95.67
15276,95.38
13108,95.3
17977,95.29
17957,95.28999999999999
14473,95.28
12531,95.27
13193,95.13
16190,94.99000000000001
13244,94.79
13710,94.56
16387,94.36
17899,94.34
14652,94.28
14582,94.21000000000001
15397,94.0
13283,93.66
12736,93.6
14386,93.6
14314,93.47999999999999
18042,93.35
16498,93.02
12403,92.9
18011,92.84
17538,92.66
14280,92.63999999999999
14054,92.46
14271,92.42
14855,91.85
17297,91.83
17904,91.62
13067,91.61
16658,91.44
13663,91.07
15935,91.04
13947,90.6
14353,90.6
15897,90.53
16506,90.30000000000001
12348,90.2
15552,90.12
13298,90.0
14117,90.0
13525,90.0
14984,89.57000000000001
14760,89.2
13003,89.05000000000001
15523,88.51
14853,88.5
17038,88.25
13712,88.2
15775,87.9
15958,87.85
12902,87.78
15607,87.76
16792,87.68
15280,87.62
13420,87.6
15180,87.5
15888,86.14
15537,86.02
13059,85.65
13226,85.51
15541,85.13000000000001
15729,85.0
16849,84.77
15419,84.74
17967,84.42
14861,83.37
14477,83.2
13299,82.80000000000001
17309,82.75
14039,82.6
16213,82.5
13260,82.32000000000001
13249,82.23
14165,82.19
17647,82.11
13962,82.1
17962,82.02
14964,81.75
16671,81.75
18249,81.66
13690,81.60000000000001
15347,81.60000000000001
13922,81.6
12939,81.36
17274,81.25999999999999
16789,80.8
13807,80.8
15843,80.70000000000002
17654,80.65
17895,80.36
14569,80.09
14974,79.99000000000001
13133,79.95
14632,79.94
14764,79.8
17946,79.78
12588,79.65
16078,79.2
16617,79.1
13519,78.95
15923,78.3
17155,78.2
12435,78.0
16055,78.0
15659,77.85
16752,77.7
15739,77.6
16050,77.48
14237,77.45
12445,77.4
15759,77.24000000000001
12974,77.15
13992,76.8
16461,76.67
14436,76.56
12464,76.5
13106,76.5
16569,76.5
17110,76.1
14536,76.0
13160,75.89999999999999
17628,75.75
13584,75.75
12821,75.72
16610,75.66
13751,75.6
16363,75.36
18120,75.35
15428,75.06
16405,74.85
17746,74.8
12956,74.67
15395,74.55000000000001
18050,74.4
17960,73.78
14196,73.72
18032,73.5
14219,73.44
17117,73.35
16171,73.2
16182,72.8
13678,72.56
16519,72.28
13686,72.0
18033,71.82
13938,71.66
18008,71.53
13185,71.4
17747,71.4
12643,71.28
12686,71.14
17022,71.0
16852,70.96000000000001
12929,70.95
16424,70.56
17194,70.28
15063,70.19999999999999
13948,70.19999999999999
13699,70.08000000000001
14104,69.71
15709,69.65
12881,69.0
14457,68.64
13781,68.54
15445,68.1
14393,67.95
17556,67.95
16988,67.87
17991,67.85
18138,67.80000000000001
13666,67.65
18024,67.63
12548,67.19999999999999
13600,66.52
13508,66.42
12454,66.4
17893,66.31
14806,66.0
13062,65.69999999999999
13101,65.5
13684,65.13
14143,64.8
16027,64.75
17849,64.60000000000001
13130,64.0
17969,63.45
17263,63.440000000000005
13651,63.3
14111,63.3
14437,63.0
14840,62.85
15083,62.699999999999996
13223,62.4
17781,62.17
15212,62.0
14147,61.8
12754,61.62
18010,61.6
13194,60.7
15917,60.550000000000004
13095,60.48
13809,60.300000000000004
13132,60.3
17639,60.2
15045,60.06
12504,60.0
17174,59.9
15567,59.7
15569,59.160000000000004
15168,58.86
17643,58.8
12837,58.75
14957,58.49
17709,58.25
13080,58.08
12506,57.6
13946,57.33
13581,56.95
13218,56.76
17354,56.690000000000005
17775,56.4
16247,56.28
17359,56.15
17906,55.95
17955,55.599999999999994
12845,54.79
15516,53.93
18018,53.589999999999996
13551,53.550000000000004
14972,53.47
16913,53.44
13296,53.4
15504,52.83
13832,52.199999999999996
13217,52.02
15313,52.0
15160,51.96
17844,51.559999999999995
14351,51.0
12756,50.879999999999995
16697,50.85
13011,50.550000000000004
17382,50.400000000000006
17707,50.400000000000006
17060,50.400000000000006
16163,50.1
16582,50.099999999999994
15836,49.97
15412,49.79
14821,48.800000000000004
12931,48.160000000000004
15653,48.0
18064,48.0
15266,47.7
17620,47.44
13144,47.2
17887,47.05
18281,46.92
14714,46.9
15042,46.68
12659,45.6
14080,45.599999999999994
14693,45.4
12665,45.0
17181,44.6
14046,44.309999999999995
16597,44.24
15899,43.5
14300,43.2
14865,43.08
15863,42.44
17901,41.78
14053,41.75
14661,41.05
15178,40.5
15257,40.2
15049,40.050000000000004
14463,39.599999999999994
14785,39.480000000000004
16665,39.25
13561,39.01
16832,39.0
14975,38.65
17394,38.4
12855,38.1
18191,37.4
17816,36.56
16565,35.7
13967,35.7
18030,35.45
16856,35.400000000000006
14576,35.400000000000006
17831,35.400000000000006
17349,35.05
17268,35.0
15973,34.4
13682,34.0
16926,33.45
18037,33.17
15216,33.0
12401,32.85
14799,32.720000000000006
17133,32.400000000000006
16414,31.6
13645,30.599999999999998
13120,30.599999999999998
16339,30.45
13403,30.0
18227,30.0
15657,30.0
15330,29.759999999999998
14148,29.700000000000003
18246,29.5
12353,29.300000000000004
12829,28.5
18019,28.5
17414,28.0
15992,27.04
17279,25.43
15374,25.200000000000003
17995,23.6
17440,22.62
15895,21.85
13685,20.92
17986,20.8
16986,20.8
16953,20.8
17205,20.5
15030,20.4
14423,20.4
12497,20.4
16659,20.4
17026,20.4
14642,19.8
15661,19.8
15705,19.5
13877,17.4
16093,17.0
17549,16.439999999999998
13307,15.0
17763,15.0
13689,15.0
13493,14.850000000000001
14962,14.850000000000001
15945,13.6
16878,13.3
14185,12.75
16349,12.65
16162,11.9
14816,11.9
13006,11.52
12977,10.74
13216,10.5
14199,10.2
12864,10.2
14520,10.2
14373,10.2
14616,10.08
14828,10.08
15526,9.14
12755,7.6
15423,7.5
18058,6.959999999999999
15744,6.959999999999999
14792,6.2
16454,5.9
17857,5.5
16429,4.95
14795,4.25
17212,3.95
16738,3.75
17788,3.25
14101,2.95
16446,2.9
17942,1.9
